Date,Left_team,Right_team,Left_score,Right_score,Tournament,Left_overall,Right_overall,Left_attack,Right_attack,Left_midfield,Right_midfield,Left_deffense,Right_deffense,Left_bu_speed,Right_bu_speed,Left_bu_passing,Right_bu_passing,Left_bu_positioning,Right_bu_positioning,Left_cc_crossing,Right_cc_crossing,Left_cc_passing,Right_cc_passing,Left_cc_shooting,Right_cc_shooting,Left_cc_positioning,Right_cc_positioning,Left_aggression,Right_aggression,Left_pressure,Right_pressure,Left_avg_age,Right_avg_age,win
7/4/2015,Argentina,Chile,0,0,Copa América,82,76,86,76,80,76,81,73,32,62,39,42,Organised,Organised,36,50,34,65,68,54,Free Form,Organised,55,44,60,35,27,27,0
9/3/2015,Norway,Bulgaria,1,0,UEFA Euro qualification,71,68,69,67,72,70,70,66,70,54,59,54,Organised,Organised,52,63,68,62,61,33,Organised,Organised,47,32,33,48,24,27,1
9/4/2015,Germany,Poland,3,1,UEFA Euro qualification,84,75,82,78,82,72,78,74,63,50,40,34,Organised,Free Form,48,47,48,36,63,38,Organised,Free Form,57,38,44,37,25,27,1
9/4/2015,Greece,Finland,0,1,UEFA Euro qualification,74,69,78,69,73,68,74,68,55,56,60,58,Organised,Organised,70,53,60,47,62,53,Organised,Organised,56,30,30,33,26,25,0
9/4/2015,Romania,Hungary,0,0,UEFA Euro qualification,72,70,71,70,72,71,70,67,51,52,52,53,Organised,Organised,69,55,40,62,55,42,Organised,Organised,47,47,47,47,26,27,0
9/4/2015,France,Portugal,1,0,Friendly,81,80,80,83,80,80,80,75,48,55,36,31,Organised,Organised,52,52,49,30,52,48,Organised,Free Form,46,47,36,47,26,27,1
9/5/2015,Chile,Paraguay,3,2,Friendly,76,71,76,72,76,71,73,71,62,33,42,52,Organised,Organised,50,32,65,33,54,48,Organised,Organised,44,45,35,33,27,26,1
9/5/2015,Russia,Sweden,1,0,UEFA Euro qualification,77,74,78,80,77,75,75,72,45,49,45,45,Organised,Organised,66,64,64,33,49,37,Organised,Organised,47,59,47,42,27,26,1
9/5/2015,Switzerland,Slovenia,3,2,UEFA Euro qualification,77,72,76,72,77,71,78,68,48,51,52,53,Organised,Organised,51,67,48,66,43,45,Organised,Organised,45,36,47,46,24,26,1
9/6/2015,Italy,Bulgaria,1,0,UEFA Euro qualification,79,68,79,67,79,70,77,66,52,54,54,54,Organised,Organised,60,63,42,62,42,33,Organised,Organised,44,32,34,48,26,27,1
9/6/2015,Netherlands,Turkey,0,3,UEFA Euro qualification,79,76,78,78,82,77,77,75,45,51,37,55,Organised,Organised,52,49,55,48,39,52,Organised,Organised,50,47,48,50,24,25,0
9/7/2015,Hungary,Northern Ireland,1,1,UEFA Euro qualification,70,69,70,69,71,69,67,67,52,57,53,55,Organised,Organised,55,45,62,50,42,62,Organised,Organised,47,50,47,40,27,26,0
9/7/2015,Greece,Romania,0,0,UEFA Euro qualification,74,72,78,71,73,72,74,70,55,51,60,52,Organised,Organised,70,69,60,40,62,55,Organised,Organised,56,47,30,47,26,26,0
9/7/2015,Germany,Scotland,3,2,UEFA Euro qualification,84,73,82,76,82,72,78,70,63,40,40,45,Organised,Organised,48,55,48,40,63,55,Organised,Organised,57,50,44,40,25,28,1
9/8/2015,England,Switzerland,2,0,UEFA Euro qualification,80,77,81,76,78,77,78,78,54,48,56,52,Organised,Organised,67,51,56,48,51,43,Organised,Organised,47,45,43,47,25,24,1
9/8/2015,Argentina,Mexico,2,2,Friendly,82,76,86,79,80,77,81,74,32,53,39,54,Organised,Organised,36,58,34,68,68,38,Free Form,Organised,55,58,60,46,27,27,0
9/8/2015,Sweden,Austria,1,4,UEFA Euro qualification,74,74,80,71,75,74,72,74,49,37,45,53,Organised,Organised,64,37,33,38,37,49,Organised,Organised,59,37,42,34,26,25,0
10/8/2015,Argentina,Ecuador,0,2,FIFA World Cup qualification,82,69,86,71,80,70,81,67,32,50,39,64,Organised,Organised,36,50,34,65,68,50,Free Form,Organised,55,45,60,35,27,26,0
10/8/2015,Uruguay,Bolivia,0,0,FIFA World Cup qualification,76,67,75,71,74,64,77,67,36,33,55,30,Organised,Organised,34,32,51,29,37,49,Organised,Organised,56,45,44,34,26,26,0
10/8/2015,Brazil,Chile,0,2,FIFA World Cup qualification,82,76,82,76,80,76,83,73,62,62,48,42,Organised,Organised,42,50,57,65,54,54,Organised,Organised,37,44,61,35,25,27,0
10/8/2015,Colombia,Peru,2,0,FIFA World Cup qualification,78,71,81,71,78,71,75,70,50,50,49,64,Organised,Organised,50,50,50,65,65,50,Organised,Organised,55,45,45,35,25,26,1
10/8/2015,Germany,Ireland,0,1,UEFA Euro qualification,84,74,82,74,82,75,78,71,63,45,40,45,Organised,Organised,48,50,48,40,63,50,Organised,Organised,57,40,44,40,25,28,0
10/8/2015,Greece,Northern Ireland,1,3,UEFA Euro qualification,74,69,78,69,73,69,74,67,55,57,60,55,Organised,Organised,70,45,60,50,62,62,Organised,Organised,56,50,30,40,26,26,0
10/8/2015,Portugal,Denmark,1,0,UEFA Euro qualification,80,74,83,75,80,72,75,74,55,65,31,50,Organised,Organised,52,51,30,38,48,49,Free Form,Organised,47,44,47,47,27,25,1
10/8/2015,Romania,Finland,1,1,UEFA Euro qualification,72,69,71,69,72,68,70,68,51,56,52,58,Organised,Organised,69,53,40,47,55,53,Organised,Organised,47,30,47,33,26,25,0
10/8/2015,Poland,Scotland,2,2,UEFA Euro qualification,75,73,78,76,72,72,74,70,50,40,34,45,Free Form,Organised,47,55,36,40,38,55,Free Form,Organised,38,50,37,40,27,28,0
10/8/2015,Venezuela,Paraguay,0,1,FIFA World Cup qualification,71,71,72,72,70,71,72,71,29,33,33,52,Organised,Organised,25,32,32,33,32,48,Organised,Organised,44,45,33,33,26,26,0
10/10/2015,Turkey,Czech Republic,2,0,UEFA Euro qualification,76,74,78,73,77,73,75,72,51,47,55,50,Organised,Organised,49,56,48,53,52,52,Organised,Organised,47,44,50,47,25,27,1
10/10/2015,Mexico,USA,3,2,Friendly,76,73,79,76,77,70,74,72,53,41,54,58,Organised,Free Form,58,43,68,54,38,35,Organised,Free Form,58,42,46,38,27,25,1
10/11/2015,France,Denmark,2,1,Friendly,81,74,80,75,80,72,80,74,48,65,36,50,Organised,Organised,52,51,49,38,52,49,Organised,Organised,46,44,36,47,26,25,1
10/11/2015,Finland,Northern Ireland,1,1,UEFA Euro qualification,69,69,69,69,68,69,68,67,56,57,58,55,Organised,Organised,53,45,47,50,53,62,Organised,Organised,30,50,33,40,25,26,0
10/11/2015,Greece,Hungary,4,3,UEFA Euro qualification,74,70,78,70,73,71,74,67,55,52,60,53,Organised,Organised,70,55,60,62,62,42,Organised,Organised,56,47,30,47,26,27,1
10/11/2015,Poland,Ireland,2,1,UEFA Euro qualification,75,74,78,74,72,75,74,71,50,45,34,45,Free Form,Organised,47,50,36,40,38,50,Free Form,Organised,38,40,37,40,27,28,1
10/13/2015,Brazil,Venezuela,3,1,FIFA World Cup qualification,82,71,82,72,80,70,83,72,62,29,48,33,Organised,Organised,42,25,57,32,54,32,Organised,Organised,37,44,61,33,25,26,1
10/13/2015,Ecuador,Bolivia,2,0,FIFA World Cup qualification,69,67,71,71,70,64,67,67,50,33,64,30,Organised,Organised,50,32,65,29,50,49,Organised,Organised,45,45,35,34,26,26,1
10/13/2015,Italy,Norway,2,1,UEFA Euro qualification,79,71,79,69,79,72,77,70,52,70,54,59,Organised,Organised,60,52,42,68,42,61,Organised,Organised,44,47,34,33,26,24,1
10/13/2015,Netherlands,Czech Republic,2,3,UEFA Euro qualification,79,74,78,73,82,73,77,72,45,47,37,50,Organised,Organised,52,56,55,53,39,52,Organised,Organised,50,44,48,47,24,27,0
10/13/2015,Argentina,Paraguay,0,0,FIFA World Cup qualification,82,71,86,72,80,71,81,71,32,33,39,52,Organised,Organised,36,32,34,33,68,48,Free Form,Organised,55,45,60,33,27,26,0
10/13/2015,Chile,Peru,4,3,FIFA World Cup qualification,76,71,76,71,76,71,73,70,62,50,42,64,Organised,Organised,50,50,65,65,54,50,Organised,Organised,44,45,35,35,27,26,1
10/13/2015,Colombia,Uruguay,0,3,FIFA World Cup qualification,78,76,81,75,78,74,75,77,50,36,49,55,Organised,Organised,50,34,50,51,65,37,Organised,Organised,55,56,45,44,25,26,0
11/12/2015,Venezuela,Bolivia,2,4,FIFA World Cup qualification,71,67,72,71,70,64,72,67,29,33,33,30,Organised,Organised,25,32,32,29,32,49,Organised,Organised,44,45,33,34,26,26,0
11/12/2015,Colombia,Chile,1,1,FIFA World Cup qualification,78,76,81,76,78,76,75,73,50,62,49,42,Organised,Organised,50,50,50,65,65,54,Organised,Organised,55,44,45,35,25,27,0
11/12/2015,Uruguay,Ecuador,1,2,FIFA World Cup qualification,76,69,75,71,74,70,77,67,36,50,55,64,Organised,Organised,34,50,51,65,37,50,Organised,Organised,56,45,44,35,26,26,0
11/12/2015,Norway,Hungary,0,1,UEFA Euro qualification,71,70,69,70,72,71,70,67,70,52,59,53,Organised,Organised,52,55,68,62,61,42,Organised,Organised,47,47,33,47,24,27,0
11/13/2015,Argentina,Brazil,1,1,FIFA World Cup qualification,82,82,86,82,80,80,81,83,32,62,39,48,Organised,Organised,36,42,34,57,68,54,Free Form,Organised,55,37,60,61,27,25,0
11/13/2015,Belgium,Italy,3,1,Friendly,81,79,80,79,81,79,77,77,39,52,45,54,Organised,Organised,37,60,36,42,45,42,Free Form,Organised,42,44,48,34,25,26,1
11/13/2015,Germany,France,0,2,Friendly,84,81,82,80,82,80,78,80,63,48,40,36,Organised,Organised,48,52,48,49,63,52,Organised,Organised,57,46,44,36,25,26,0
11/13/2015,Peru,Paraguay,1,0,FIFA World Cup qualification,71,71,71,72,71,71,70,71,50,33,64,52,Organised,Organised,50,32,65,33,50,48,Organised,Organised,45,45,35,33,26,26,1
11/13/2015,Spain,England,2,0,Friendly,83,80,80,81,84,78,82,78,41,54,38,56,Organised,Organised,41,67,38,56,57,51,Free Form,Organised,47,47,37,43,25,25,1
11/13/2015,Netherlands,Wales,3,2,Friendly,79,73,78,73,82,73,77,71,45,60,37,44,Organised,Organised,52,46,55,53,39,40,Organised,Organised,50,53,48,48,24,25,1
11/14/2015,Portugal,Russia,0,1,Friendly,80,77,83,78,80,77,75,75,55,45,31,45,Organised,Organised,52,66,30,64,48,49,Free Form,Organised,47,47,47,47,27,27,0
11/14/2015,Sweden,Denmark,2,1,UEFA Euro qualification,74,74,80,75,75,72,72,74,49,65,45,50,Organised,Organised,64,51,33,38,37,49,Organised,Organised,59,44,42,47,26,25,1
11/15/2015,Norway,Hungary,1,2,UEFA Euro qualification,71,70,69,70,72,71,70,67,70,52,59,53,Organised,Organised,52,55,68,62,61,42,Organised,Organised,47,47,33,47,24,27,0
11/17/2015,Switzerland,Austria,2,1,Friendly,77,74,76,71,77,74,78,74,48,37,52,53,Organised,Organised,51,37,48,38,43,49,Organised,Organised,45,37,47,34,24,25,1
11/17/2015,Brazil,Peru,3,0,FIFA World Cup qualification,82,71,82,71,80,71,83,70,62,50,48,64,Organised,Organised,42,50,57,65,54,50,Organised,Organised,37,45,61,35,25,26,1
11/17/2015,Argentina,Colombia,1,0,FIFA World Cup qualification,82,78,86,81,80,78,81,75,32,50,39,49,Organised,Organised,36,50,34,50,68,65,Free Form,Organised,55,55,60,45,27,25,1
11/17/2015,Denmark,Sweden,2,2,UEFA Euro qualification,74,74,75,80,72,75,74,72,65,49,50,45,Organised,Organised,51,64,38,33,49,37,Organised,Organised,44,59,47,42,25,26,0
11/17/2015,France,England,0,2,Friendly,81,80,80,81,80,78,80,78,48,54,36,56,Organised,Organised,52,67,49,56,52,51,Organised,Organised,46,47,36,43,26,25,0
11/17/2015,Italy,Romania,2,2,Friendly,79,72,79,71,79,72,77,70,52,51,54,52,Organised,Organised,60,69,42,40,42,55,Organised,Organised,44,47,34,47,26,26,0
11/17/2015,Paraguay,Bolivia,2,1,FIFA World Cup qualification,71,67,72,71,71,64,71,67,33,33,52,30,Organised,Organised,32,32,33,29,48,49,Organised,Organised,45,45,33,34,26,26,1
11/17/2015,Poland,Czech Republic,3,1,Friendly,75,74,78,73,72,73,74,72,50,47,34,50,Free Form,Organised,47,56,36,53,38,52,Free Form,Organised,38,44,37,47,27,27,1
11/17/2015,Turkey,Greece,0,0,Friendly,76,74,78,78,77,73,75,74,51,55,55,60,Organised,Organised,49,70,48,60,52,62,Organised,Organised,47,56,50,30,25,26,0
11/17/2015,Uruguay,Chile,3,0,FIFA World Cup qualification,76,76,75,76,74,76,77,73,36,62,55,42,Organised,Organised,34,50,51,65,37,54,Organised,Organised,56,44,44,35,26,27,1
11/17/2015,Venezuela,Ecuador,1,3,FIFA World Cup qualification,71,69,72,71,70,70,72,67,29,50,33,64,Organised,Organised,25,50,32,65,32,50,Organised,Organised,44,45,33,35,26,26,0
1/10/2016,Sweden,Finland,3,0,Friendly,74,69,80,69,75,68,72,68,49,56,45,58,Organised,Organised,64,53,33,47,37,53,Organised,Organised,59,30,42,33,26,25,1
1/30/2016,Ivory Coast,Cameroon,3,0,African Nations Championship,76,73,78,74,77,73,70,75,66,40,49,44,Organised,Organised,73,68,59,58,53,50,Organised,Organised,51,48,55,57,26,24,1
3/24/2016,Colombia,Bolivia,3,2,FIFA World Cup qualification,78,65,81,64,78,65,76,64,50,33,49,62,Organised,Organised,50,32,50,66,65,37,Organised,Organised,55,45,45,34,26,26,1
3/24/2016,Argentina,Chile,2,1,FIFA World Cup qualification,83,78,87,78,82,79,80,75,32,62,39,42,Organised,Organised,36,50,34,65,68,54,Free Form,Organised,55,44,60,35,28,28,1
3/24/2016,Scotland,Czech Republic,1,0,Friendly,74,73,76,70,74,72,72,72,40,47,45,50,Organised,Organised,55,56,40,53,55,52,Organised,Organised,50,44,40,47,28,26,1
3/24/2016,Paraguay,Ecuador,2,2,FIFA World Cup qualification,74,72,74,73,72,74,72,69,33,50,52,64,Organised,Organised,32,50,33,65,48,50,Organised,Organised,45,45,33,35,28,28,0
3/24/2016,Spain,Italy,1,1,Friendly,84,81,83,77,85,80,84,81,41,52,38,54,Organised,Organised,41,60,38,42,57,42,Free Form,Organised,47,44,37,34,26,27,0
3/24/2016,Peru,Venezuela,2,2,FIFA World Cup qualification,72,71,76,72,72,69,70,70,50,32,64,33,Organised,Organised,50,38,65,32,50,32,Organised,Organised,45,44,35,33,27,26,0
3/24/2016,Turkey,Sweden,2,1,Friendly,77,75,75,78,77,73,76,74,40,49,50,45,Organised,Organised,45,64,58,33,58,37,Organised,Organised,50,59,45,42,25,27,1
3/24/2016,Wales,Northern Ireland,1,1,Friendly,74,70,74,70,74,70,73,70,60,57,44,55,Organised,Organised,46,45,53,50,40,62,Organised,Organised,53,50,48,40,26,27,0
3/25/2016,Brazil,Uruguay,2,2,FIFA World Cup qualification,83,77,83,79,81,74,83,78,62,36,48,55,Organised,Organised,42,34,57,51,54,37,Organised,Organised,37,56,61,44,27,26,0
3/25/2016,Mexico,Canada,3,0,FIFA World Cup qualification,77,66,79,66,76,69,74,64,53,50,54,50,Organised,Organised,58,50,68,35,37,50,Organised,Organised,58,55,46,55,27,25,1
3/25/2016,Switzerland,Ireland,0,1,Friendly,78,75,77,76,77,74,77,74,62,45,52,45,Organised,Organised,59,50,59,40,43,50,Organised,Organised,45,40,51,40,25,29,0
3/25/2016,France,Netherlands,3,2,Friendly,82,79,81,81,82,79,81,76,48,45,36,37,Organised,Organised,52,52,49,55,52,39,Organised,Organised,46,50,36,48,27,25,1
3/25/2016,Portugal,Bulgaria,0,1,Friendly,81,69,85,68,81,70,79,68,55,54,31,54,Organised,Organised,52,63,30,62,48,33,Free Form,Organised,47,32,47,48,28,27,0
3/26/2016,Cameroon,South Africa,2,2,African Cup of Nations qualification,73,71,74,67,73,71,75,72,40,39,44,37,Organised,Organised,68,66,58,51,50,57,Organised,Organised,48,45,57,55,24,25,0
3/26/2016,Germany,England,2,3,Friendly,84,81,80,81,84,79,81,81,63,54,40,56,Organised,Organised,48,67,48,56,63,51,Organised,Organised,57,47,44,43,25,26,0
3/26/2016,Poland,Finland,5,0,Friendly,76,70,88,68,73,68,72,68,55,56,35,58,Free Form,Organised,47,53,36,47,56,53,Free Form,Organised,56,35,37,33,26,26,1
3/27/2016,Spain,Romania,0,0,Friendly,84,73,83,73,85,73,84,74,41,51,38,52,Organised,Organised,41,69,38,40,57,55,Free Form,Organised,47,47,37,47,26,28,0
3/28/2016,Slovenia,Northern Ireland,0,1,Friendly,74,70,74,70,74,70,73,70,51,57,53,55,Organised,Organised,67,45,66,50,45,62,Organised,Organised,36,50,46,40,28,27,0
3/29/2016,Argentina,Bolivia,2,0,FIFA World Cup qualification,83,65,87,64,82,65,80,64,32,33,39,62,Organised,Organised,36,32,34,66,68,37,Free Form,Organised,55,45,60,34,28,26,1
3/29/2016,Turkey,Austria,2,1,Friendly,77,74,75,71,77,75,76,74,40,61,50,48,Organised,Organised,45,30,58,61,58,66,Organised,Organised,50,63,45,54,25,26,1
3/29/2016,Colombia,Ecuador,3,0,FIFA World Cup qualification,78,72,81,73,78,74,76,69,50,50,49,64,Organised,Organised,50,50,50,65,65,50,Organised,Organised,55,45,45,35,26,28,1
3/29/2016,England,Netherlands,1,2,Friendly,81,79,81,81,79,79,81,76,54,45,56,37,Organised,Organised,67,52,56,55,51,39,Organised,Organised,47,50,43,48,26,25,0
3/29/2016,England,Japan,1,2,Friendly,81,79,81,81,79,79,81,76,54,45,56,37,Organised,Organised,67,52,56,55,51,39,Organised,Organised,47,50,43,48,26,25,0
3/29/2016,France,Russia,4,2,Friendly,82,77,81,77,82,76,81,76,48,65,36,53,Organised,Organised,52,61,49,62,52,57,Organised,Organised,46,47,36,47,27,28,1
3/29/2016,Germany,Italy,4,1,Friendly,84,81,80,77,84,80,81,81,63,52,40,54,Organised,Organised,48,60,48,42,63,42,Organised,Organised,57,44,44,34,25,27,1
3/29/2016,Mexico,Canada,2,0,FIFA World Cup qualification,77,66,79,66,76,69,74,64,53,50,54,50,Organised,Organised,58,50,68,35,37,50,Organised,Organised,58,55,46,55,27,25,1
3/29/2016,Norway,Finland,2,0,Friendly,73,70,74,68,72,68,72,68,63,56,59,58,Organised,Organised,52,53,68,47,61,53,Organised,Organised,47,35,33,33,25,26,1
3/29/2016,Brazil,Paraguay,2,2,FIFA World Cup qualification,83,74,83,74,81,72,83,72,62,33,48,52,Organised,Organised,42,32,57,33,54,48,Organised,Organised,37,45,61,33,27,28,0
3/29/2016,Portugal,Belgium,2,1,Friendly,81,81,85,81,81,82,79,79,55,39,31,45,Organised,Organised,52,37,30,36,48,45,Free Form,Free Form,47,42,47,48,28,26,1
3/29/2016,Denmark,Scotland,0,1,Friendly,76,74,76,76,75,74,75,72,55,40,45,45,Organised,Organised,51,55,38,40,49,55,Organised,Organised,44,50,47,40,26,28,0
3/29/2016,Cameroon,South Africa,0,0,African Cup of Nations qualification,73,71,74,67,73,71,75,72,40,39,44,37,Organised,Organised,68,66,58,51,50,57,Organised,Organised,48,45,57,55,24,25,0
3/29/2016,Sweden,Czech Republic,1,1,Friendly,75,73,78,70,73,72,74,72,49,47,45,50,Organised,Organised,64,56,33,53,37,52,Organised,Organised,59,44,42,47,27,26,0
3/29/2016,Uruguay,Peru,1,0,FIFA World Cup qualification,77,72,79,76,74,72,78,70,36,50,55,64,Organised,Organised,34,50,51,65,37,50,Organised,Organised,56,45,44,35,26,27,1
3/29/2016,Chile,Venezuela,4,1,FIFA World Cup qualification,78,71,78,72,79,69,75,70,62,32,42,33,Organised,Organised,50,38,65,32,54,32,Organised,Organised,44,44,35,33,28,26,1
5/20/2016,Ivory Coast,Hungary,0,0,Friendly,76,71,78,72,77,69,71,68,66,52,49,53,Organised,Organised,73,55,59,62,53,42,Organised,Organised,51,47,55,47,26,28,0
5/22/2016,England,Turkey,2,1,Friendly,81,77,82,77,79,78,80,76,54,40,56,50,Organised,Organised,67,45,56,58,51,58,Organised,Organised,47,50,43,45,25,26,1
5/27/2016,England,Australia,2,1,Friendly,81,72,82,71,79,72,80,69,54,40,56,42,Organised,Organised,67,65,56,50,51,35,Organised,Organised,47,60,43,52,25,25,1
5/27/2016,Netherlands,Ireland,1,1,Friendly,79,75,81,76,78,74,77,75,45,45,37,45,Organised,Organised,52,50,55,40,39,50,Organised,Organised,50,40,48,40,24,29,0
5/28/2016,Mexico,Paraguay,1,0,Friendly,76,73,77,73,74,73,76,70,53,33,54,52,Organised,Organised,58,32,68,33,37,48,Organised,Organised,58,45,46,33,26,26,1
5/28/2016,Belgium,Switzerland,2,1,Friendly,81,78,80,76,82,76,77,79,33,62,36,52,Organised,Organised,33,59,36,59,46,43,Free Form,Organised,56,45,58,51,25,26,1
5/29/2016,Italy,Scotland,1,0,Friendly,80,74,79,76,79,74,80,72,52,40,54,45,Organised,Organised,60,55,42,40,42,55,Organised,Organised,44,50,34,40,27,28,1
5/29/2016,Portugal,Norway,3,0,Friendly,81,73,85,70,79,72,79,71,55,63,31,59,Organised,Organised,52,52,30,68,48,61,Free Form,Organised,47,47,47,33,27,24,1
5/30/2016,France,Cameroon,3,2,Friendly,82,73,82,69,82,69,81,77,48,40,36,44,Organised,Organised,52,68,49,58,52,50,Organised,Organised,46,48,36,57,27,24,1
5/30/2016,Sweden,Slovenia,0,0,Friendly,75,73,80,70,73,73,73,72,49,51,45,53,Organised,Organised,64,67,33,66,37,45,Organised,Organised,59,36,42,46,27,26,0
6/1/2016,Belgium,Finland,1,1,Friendly,81,70,80,66,82,71,77,67,33,56,36,58,Organised,Organised,33,53,36,47,46,53,Free Form,Organised,56,35,58,33,25,26,0
6/1/2016,Russia,Czech Republic,1,2,Friendly,78,75,78,72,77,73,77,73,65,47,53,50,Organised,Organised,61,56,62,53,57,52,Organised,Organised,47,44,47,47,28,26,0
6/1/2016,Netherlands,Poland,2,1,Friendly,79,76,81,82,78,75,77,72,45,55,37,35,Organised,Free Form,52,47,55,36,39,56,Organised,Free Form,50,56,48,37,24,26,1
6/2/2016,England,Portugal,1,0,Friendly,81,81,82,85,79,79,80,79,54,55,56,31,Organised,Organised,67,52,56,30,51,48,Organised,Free Form,47,47,43,47,25,27,1
6/3/2016,Colombia,USA,2,0,Copa América,77,75,78,74,77,75,74,73,50,41,49,46,Organised,Organised,50,49,50,54,65,36,Organised,Free Form,55,51,45,38,26,26,1
6/4/2016,Greece,Australia,0,1,Friendly,75,72,76,71,72,72,76,69,55,40,60,42,Organised,Organised,63,65,60,50,62,35,Organised,Organised,56,60,35,52,26,25,0
6/4/2016,Netherlands,Austria,2,0,Friendly,79,75,81,72,78,76,77,76,45,61,37,48,Organised,Organised,52,30,55,61,39,66,Organised,Organised,50,63,48,54,24,27,1
6/4/2016,Brazil,Ecuador,0,0,Copa América,83,72,83,74,81,72,83,69,62,50,48,64,Organised,Organised,42,50,57,65,54,50,Organised,Organised,37,45,61,35,27,27,0
6/4/2016,France,Scotland,3,0,Friendly,82,74,82,76,82,74,81,72,48,40,36,45,Organised,Organised,52,55,49,40,52,55,Organised,Organised,46,50,36,40,27,28,1
6/4/2016,Germany,Hungary,2,0,Friendly,83,71,78,73,84,68,80,69,63,52,40,53,Organised,Organised,48,55,48,62,63,42,Organised,Organised,57,47,44,47,25,27,1
6/5/2016,Belgium,Norway,3,2,Friendly,81,73,80,70,82,72,77,71,33,63,36,59,Organised,Organised,33,52,36,68,46,61,Free Form,Organised,56,47,58,33,25,24,1
6/5/2016,Uruguay,Mexico,1,3,Copa América,78,76,81,77,73,74,78,76,36,53,55,54,Organised,Organised,34,58,51,68,37,37,Organised,Organised,56,58,44,46,27,26,0
6/5/2016,Turkey,Slovenia,1,0,Friendly,78,73,77,70,78,73,76,72,40,51,50,53,Organised,Organised,45,67,58,66,58,45,Organised,Organised,50,36,45,46,26,26,1
6/5/2016,Sweden,Wales,3,0,Friendly,75,74,80,74,73,74,73,73,49,60,45,44,Organised,Organised,64,46,33,53,37,40,Organised,Organised,59,53,42,48,27,26,1
6/6/2016,Argentina,Chile,2,1,Copa América,82,77,88,80,81,76,78,75,32,64,39,35,Organised,Organised,36,44,34,68,68,50,Free Form,Organised,55,65,60,35,27,26,1
6/6/2016,Italy,Finland,2,0,Friendly,80,70,79,66,79,71,80,67,52,56,54,58,Organised,Organised,60,53,42,47,42,53,Organised,Organised,44,35,34,33,27,26,1
6/7/2016,Greece,Australia,2,1,Friendly,75,72,76,71,72,72,76,69,55,40,60,42,Organised,Organised,63,65,60,50,62,35,Organised,Organised,56,60,35,52,26,25,1
6/7/2016,Denmark,Bulgaria,4,0,Kirin Cup,76,69,74,69,77,70,75,68,55,54,59,54,Organised,Organised,51,63,38,62,49,33,Organised,Organised,55,32,66,48,25,26,1
6/7/2016,Colombia,Paraguay,2,1,Copa América,77,73,78,73,77,73,74,70,50,33,49,52,Organised,Organised,50,32,50,33,65,48,Organised,Organised,55,45,45,33,26,26,1
6/8/2016,Ecuador,Peru,2,2,Copa América,72,68,74,65,72,68,69,67,50,50,64,64,Organised,Organised,50,50,65,65,50,50,Organised,Organised,45,45,35,35,27,25,0
6/9/2016,Uruguay,Venezuela,0,1,Copa América,78,72,81,74,73,71,78,67,36,32,55,33,Organised,Organised,34,38,51,32,37,32,Organised,Organised,56,44,44,33,27,24,0
6/10/2016,Chile,Bolivia,2,1,Copa América,77,65,80,63,76,65,75,64,64,33,35,62,Organised,Organised,44,32,68,66,50,37,Organised,Organised,65,45,35,34,26,25,1
